iteration,h2d_ms,infer_ms,d2h_ms,total_ms
86,0.36006399989128113,2.6633920669555664,0.291456013917923,3.3149120807647705
87,0.35174399614334106,2.6301119327545166,0.23868800699710846,3.2205440998077393
88,0.3516480028629303,2.6784958839416504,0.24400000274181366,3.274143934249878
89,0.35231998562812805,2.631808042526245,0.2497600018978119,3.2338879108428955
90,0.37827199697494507,2.6391680240631104,0.23843200504779816,3.2558720111846924
91,0.3516800105571747,3.0439999103546143,0.23887999355793,3.6345601081848145
92,0.35225600004196167,2.5918080806732178,0.23792000114917755,3.1819839477539062
93,0.353983998298645,2.8346879482269287,0.32819199562072754,3.516864061355591
94,0.3678399920463562,2.932159900665283,0.3248319923877716,3.6248319149017334
95,0.35763201117515564,2.626847982406616,0.25996801257133484,3.244447946548462
96,0.35177600383758545,2.5867199897766113,0.27299201488494873,3.2114880084991455
97,0.3758080005645752,2.8354239463806152,0.24380800127983093,3.4550399780273438
98,0.3516480028629303,2.6208319664001465,0.2377600073814392,3.210239887237549
99,0.35231998562812805,2.6000959873199463,0.23580799996852875,3.1882240772247314
100,0.3519040048122406,2.625983953475952,0.24723200500011444,3.2251200675964355
101,0.3516159951686859,2.8960959911346436,0.2771199941635132,3.524832010269165
102,0.3516800105571747,2.567807912826538,0.23792000114917755,3.1574079990386963
103,0.37750399112701416,2.6100800037384033,0.23878400027751923,3.226367950439453
104,0.38819199800491333,2.7955520153045654,0.2931840121746063,3.4769279956817627
105,0.35177600383758545,2.6852478981018066,0.24502399563789368,3.282047986984253
106,0.35177600383758545,3.606368064880371,0.4136640131473541,4.371808052062988
107,0.5097600221633911,3.2115519046783447,0.35468798875808716,4.076000213623047
108,0.35920000076293945,2.7762560844421387,0.2566719949245453,3.3921279907226562
109,0.3623040020465851,2.7663040161132812,0.2635839879512787,3.3921918869018555
110,0.4488320052623749,2.9006080627441406,0.24137599766254425,3.590816020965576
111,0.6051200032234192,3.5807039737701416,0.3055039942264557,4.49132776260376
112,0.40515199303627014,2.7520320415496826,0.23932799696922302,3.396512031555176
113,0.35452800989151,2.9925758838653564,0.2582719922065735,3.6053760051727295
114,0.3718400001525879,2.631711959838867,0.2980799973011017,3.3016319274902344
115,0.5922240018844604,2.7118399143218994,0.25200000405311584,3.5560638904571533
116,0.4544000029563904,2.6678719520568848,0.23900799453258514,3.3612799644470215
117,0.3516800105571747,2.6512320041656494,0.3036800026893616,3.3065919876098633
118,0.38047999143600464,2.625119924545288,0.2409919947385788,3.2465920448303223
119,0.35183998942375183,2.7775039672851562,0.35839998722076416,3.487744092941284
120,0.4105919897556305,3.127455949783325,0.3258560001850128,3.8639039993286133
121,0.521727979183197,3.124511957168579,0.32576000690460205,3.9719998836517334
122,0.4119360148906708,3.0848000049591064,0.3454720079898834,3.842207908630371
123,0.3943359851837158,3.025696039199829,0.2733759880065918,3.6934080123901367
124,0.35177600383758545,2.74783992767334,0.2720319926738739,3.371648073196411
125,0.40463998913764954,2.673504114151001,0.36185601353645325,3.440000057220459
126,0.3698880076408386,2.6882240772247314,0.2518720030784607,3.309983968734741
127,0.4382399916648865,2.7202560901641846,0.4140160083770752,3.572511911392212
128,0.4670400023460388,2.897696018218994,0.24128000438213348,3.606015920639038
129,0.41411200165748596,2.6522879600524902,0.2391040027141571,3.305504083633423
130,0.4904319941997528,2.8002240657806396,0.3341439962387085,3.624799966812134
131,0.40672001242637634,3.0999999046325684,0.3718079924583435,3.878528118133545
132,0.4572800099849701,2.682431936264038,0.2476159930229187,3.3873279094696045
133,0.3627200126647949,3.33024001121521,0.2696639895439148,3.9626240730285645
134,0.3638080060482025,2.9078400135040283,0.23916800320148468,3.5108160972595215
135,0.3516159951686859,2.731168031692505,0.28067201375961304,3.3634560108184814
136,0.35228800773620605,2.6497600078582764,0.24262399971485138,3.2446720600128174
137,0.3945919871330261,2.6743040084838867,0.23615999519824982,3.305056095123291
138,0.3517119884490967,2.716032028198242,0.23824000358581543,3.3059840202331543
139,0.3516480028629303,2.5797441005706787,0.24118399620056152,3.1725759506225586
140,0.3516800105571747,2.8631999492645264,0.2791360020637512,3.49401593208313
141,0.37907201051712036,3.6191999912261963,0.27219200134277344,4.270463943481445
142,0.43753600120544434,2.7440640926361084,0.2497600018978119,3.4313600063323975
143,0.351967990398407,2.701632022857666,0.28464001417160034,3.338239908218384
144,0.3521279990673065,3.07804799079895,0.24480000138282776,3.674976110458374
145,0.3603839874267578,2.632863998413086,0.23766399919986725,3.23091197013855
146,0.3518719971179962,2.6094400882720947,0.23827199637889862,3.1995840072631836
147,0.3521600067615509,2.596544027328491,0.2385919988155365,3.187295913696289
148,0.35491201281547546,2.666656017303467,0.31699201464653015,3.338560104370117
149,0.36982399225234985,3.046623945236206,0.23887999355793,3.6553280353546143
150,0.3516800105571747,2.5854721069335938,0.24726399779319763,3.1844160556793213
151,0.3535040020942688,2.6315839290618896,0.23715199530124664,3.2222399711608887
152,0.35155200958251953,2.65993595123291,0.240447998046875,3.2519359588623047
153,0.3590080142021179,2.8064959049224854,0.428384006023407,3.5938880443573
154,0.4524480104446411,2.715872049331665,0.2815360128879547,3.4498560428619385
155,0.37491199374198914,2.636960029602051,0.2574400007724762,3.2693119049072266
156,0.3633280098438263,2.5816640853881836,0.3007040023803711,3.2456960678100586
157,0.3517119884490967,2.6789441108703613,0.2401919960975647,3.270848035812378
158,0.3516800105571747,2.5797119140625,0.23987199366092682,3.1712639331817627
159,0.3516159951686859,2.6473278999328613,0.27961599826812744,3.278559923171997
160,0.3560959994792938,2.6184000968933105,0.2500799894332886,3.224575996398926
161,0.3516480028629303,2.5931200981140137,0.27324798703193665,3.2180159091949463
162,0.3517119884490967,3.4005439281463623,0.3218879997730255,4.074143886566162
163,0.457504004240036,2.9830079078674316,0.3296639919281006,3.7701759338378906
164,0.3545919954776764,2.9441919326782227,0.2455040067434311,3.544287919998169
165,0.35209599137306213,2.680288076400757,0.33878400921821594,3.3711678981781006
166,0.4057280123233795,2.933216094970703,0.43353599309921265,3.772480010986328
167,0.40163201093673706,2.7804479598999023,0.26582399010658264,3.447904109954834
168,0.5629119873046875,2.695136070251465,0.33087998628616333,3.588927984237671
169,0.40384000539779663,3.645375967025757,0.29094401001930237,4.340159893035889
170,0.3989120125770569,2.95468807220459,0.3649600148200989,3.718559980392456
171,0.4302400052547455,2.8631041049957275,0.31171199679374695,3.605056047439575
172,0.38918399810791016,2.9279680252075195,0.4299519956111908,3.7471039295196533
173,0.5740159749984741,2.839168071746826,0.31632000207901,3.729504108428955
174,0.4787519872188568,2.8691840171813965,0.3668160140514374,3.714751958847046
175,0.46031999588012695,2.9087040424346924,0.25225600600242615,3.6212799549102783
176,0.3863680064678192,3.345599889755249,0.24780799448490143,3.979775905609131
177,0.4259200096130371,2.699455976486206,0.25779199600219727,3.3831679821014404
178,0.36000001430511475,2.8417279720306396,0.4012480080127716,3.602976083755493
179,0.5971840023994446,2.894752025604248,0.2991360127925873,3.791071891784668
180,0.41942399740219116,2.990783929824829,0.2821759879589081,3.6923840045928955
181,0.3856959939002991,2.97871994972229,0.2513599991798401,3.6157760620117188
182,0.3700160086154938,3.0934720039367676,0.3901439905166626,3.8536319732666016
183,0.6119040250778198,2.7495999336242676,0.413536012172699,3.7750399112701416
184,0.4065920114517212,2.9609920978546143,0.30511999130249023,3.672703981399536
185,0.4548160135746002,2.9080638885498047,0.3126719892024994,3.6755518913269043
186,0.4113599956035614,3.0943679809570312,0.3118399977684021,3.817568063735962
187,0.355679988861084,3.094912052154541,0.2887040078639984,3.7392959594726562
188,0.41763201355934143,3.283616065979004,0.2698880136013031,3.9711360931396484
189,0.4212479889392853,3.0100479125976562,0.2399359941482544,3.671231985092163
190,0.36662399768829346,2.8994879722595215,0.319487988948822,3.585599899291992
191,0.5034880042076111,3.2079360485076904,0.2980479896068573,4.009471893310547
192,0.3789759874343872,2.8992319107055664,0.25993600487709045,3.538144111633301
193,0.3892480134963989,3.5268800258636475,0.238304004073143,4.1544318199157715
194,0.3521600067615509,2.9657280445098877,0.3078080117702484,3.6256959438323975
195,0.4153920114040375,2.716223955154419,0.28892800211906433,3.420543909072876
196,0.35872000455856323,3.0123519897460938,0.25727999210357666,3.628351926803589
197,0.4275839924812317,3.2402238845825195,0.3431999981403351,4.011007785797119
198,0.5221440196037292,3.373055934906006,0.3140160143375397,4.209216117858887
199,0.3924480080604553,2.9175679683685303,0.2550399899482727,3.565056085586548
200,0.35174399614334106,3.0636799335479736,0.23868800699710846,3.6541121006011963
201,0.3516480028629303,3.3190081119537354,0.24780799448490143,3.918463945388794
202,0.38419198989868164,2.98089599609375,0.2383359968662262,3.603424072265625
203,0.3517119884490967,2.8309121131896973,0.2412160038948059,3.423840045928955
204,0.35180801153182983,2.937824010848999,0.23824000358581543,3.527872085571289
205,0.3533119857311249,2.6167678833007812,0.2640320062637329,3.234112024307251
206,0.3516480028629303,2.8126399517059326,0.40064001083374023,3.5649280548095703
207,0.3839679956436157,2.728543996810913,0.3468480110168457,3.459359884262085
208,0.5043839812278748,2.676703929901123,0.24592000246047974,3.4270079135894775
209,0.3789440095424652,2.8679039478302,0.2372799962759018,3.484127998352051
210,0.362527996301651,2.7479360103607178,0.2388480007648468,3.3493120670318604
211,0.450655996799469,2.992032051086426,0.24649600684642792,3.6891839504241943
212,0.3933440148830414,2.766592025756836,0.2547520101070404,3.4146881103515625
213,0.35158398747444153,2.9365758895874023,0.2473600059747696,3.535520076751709
214,0.3516800105571747,3.008064031600952,0.2460159957408905,3.605760097503662
215,0.37619200348854065,3.658751964569092,0.2845120131969452,4.319456100463867
216,0.42582398653030396,2.9527359008789062,0.2901439964771271,3.668704032897949
217,0.3524479866027832,2.86627197265625,0.23897600173950195,3.457695960998535
218,0.3517119884490967,2.733407974243164,0.2468159943819046,3.3319358825683594
219,0.3818880021572113,2.9308159351348877,0.2569279968738556,3.569632053375244
220,0.35199999809265137,3.1907200813293457,0.2388480007648468,3.7815680503845215
221,0.35440000891685486,2.6543359756469727,0.2378239929676056,3.2465600967407227
222,0.3537600040435791,3.0002880096435547,0.23904000222682953,3.593087911605835
223,0.3709760010242462,2.555295944213867,0.35158398747444153,3.2778561115264893
224,0.40560001134872437,2.7457919120788574,0.23280000686645508,3.3841919898986816
225,0.35177600383758545,2.7348480224609375,0.2715199887752533,3.3581440448760986
226,0.35203200578689575,2.946239948272705,0.2553279995918274,3.5536000728607178
227,0.35231998562812805,2.7772159576416016,0.24233600497245789,3.3718719482421875
228,0.3521279990673065,3.0594561100006104,0.27212798595428467,3.6837120056152344
229,0.4317759871482849,2.742784023284912,0.26208001375198364,3.4366400241851807
230,0.3769280016422272,2.6383039951324463,0.28675198554992676,3.3019840717315674
231,0.35951998829841614,3.184799909591675,0.23708799481391907,3.7814080715179443
232,0.3516159951686859,2.8909759521484375,0.266431987285614,3.509023904800415
233,0.3517119884490967,3.039520025253296,0.24428799748420715,3.6355199813842773
234,0.351936012506485,2.8728320598602295,0.25900799036026,3.483776092529297
235,0.3517119884490967,3.714240074157715,0.24143999814987183,4.307392120361328
236,0.35174399614334106,2.802175998687744,0.26611199975013733,3.420032024383545
237,0.4068799912929535,3.097599983215332,0.25859200954437256,3.7630720138549805
238,0.35177600383758545,3.1229119300842285,0.23852799832820892,3.7132160663604736
239,0.3516800105571747,2.6387200355529785,0.23871999979019165,3.2291200160980225
240,0.36953601241111755,2.856031894683838,0.3213439881801605,3.5469119548797607
241,0.4605120122432709,3.4735360145568848,0.2884480059146881,4.222496032714844
242,0.38646399974823,3.027967929840088,0.24223999679088593,3.6566720008850098
243,0.35174399614334106,2.9314560890197754,0.2539519965648651,3.537152051925659
244,0.3652479946613312,2.844928026199341,0.3112640082836151,3.521440029144287
245,0.3670719861984253,2.8016960620880127,0.23615999519824982,3.404927968978882
246,0.36847999691963196,2.7479679584503174,0.2481600046157837,3.3646080493927
247,0.3673279881477356,2.832672119140625,0.24928000569343567,3.449280023574829
248,0.38467198610305786,2.958847999572754,0.2444159984588623,3.5879359245300293
249,0.3521600067615509,2.82857608795166,0.2380480021238327,3.4187839031219482
250,0.35625600814819336,2.877919912338257,0.24057599902153015,3.4747519493103027
251,0.38515201210975647,2.757312059402466,0.24716800451278687,3.389631986618042
252,0.3516800105571747,2.7725439071655273,0.23894399404525757,3.3631680011749268
253,0.35440000891685486,2.9078400135040283,0.2568640112876892,3.51910400390625
254,0.3962880074977875,2.8648641109466553,0.2385919988155365,3.499743938446045
255,0.35209599137306213,3.303391933441162,0.2476159930229187,3.903104066848755
256,0.39155200123786926,3.2732479572296143,0.2380799949169159,3.9028799533843994
257,0.35942399501800537,2.7607998847961426,0.32950401306152344,3.449728012084961
258,0.35631999373435974,2.878880023956299,0.25996801257133484,3.4951679706573486
259,0.361407995223999,2.9675519466400146,0.2330559939146042,3.562016010284424
260,0.37856000661849976,2.859935998916626,0.23875199258327484,3.477247953414917
261,0.5296000242233276,3.2983040809631348,0.23891200125217438,4.0668158531188965
262,0.3521920144557953,2.5833280086517334,0.27878400683403015,3.214303970336914
263,0.3517119884490967,3.0651841163635254,0.23820799589157104,3.655103921890259
264,0.3551360070705414,2.8317439556121826,0.2385919988155365,3.4254720211029053
265,0.3577919900417328,2.7457919120788574,0.24006399512290955,3.3436479568481445
266,0.351967990398407,2.8883841037750244,0.23862400650978088,3.478976011276245
267,0.3609920144081116,2.8710079193115234,0.3099519908428192,3.541951894760132
268,0.35206401348114014,3.357664108276367,0.23827199637889862,3.947999954223633
269,0.3712959885597229,2.8800320625305176,0.25011199712753296,3.5014400482177734
270,0.351967990398407,2.684799909591675,0.24633599817752838,3.2831039428710938
271,0.36928001046180725,2.666815996170044,0.30316799879074097,3.339263916015625
272,0.3519040048122406,2.91811203956604,0.3198080062866211,3.5898239612579346
273,0.35177600383758545,2.7759039402008057,0.2988480031490326,3.426527976989746
274,0.39552000164985657,2.9618239402770996,0.2385919988155365,3.5959360599517822
275,0.3559040129184723,2.6070079803466797,0.23827199637889862,3.201184034347534
276,0.3529919981956482,2.8962559700012207,0.30982398986816406,3.5590720176696777
277,0.3516480028629303,2.6756160259246826,0.25836798548698425,3.2856318950653076
278,0.3516800105571747,2.959104061126709,0.24201600253582,3.552799940109253
279,0.35977599024772644,4.338111877441406,0.27987200021743774,4.977759838104248
280,0.37667199969291687,2.864543914794922,0.2380799949169159,3.4792959690093994
281,0.3553920090198517,3.0454399585723877,0.26982399821281433,3.6706559658050537
282,0.3517119884490967,3.3608319759368896,0.23887999355793,3.9514238834381104
283,0.40012800693511963,2.761375904083252,0.23846399784088135,3.399967908859253
284,0.3572480082511902,3.207360029220581,0.23827199637889862,3.802880048751831
285,0.3519040048122406,2.7474238872528076,0.23887999355793,3.338207960128784
286,0.35174399614334106,3.0008959770202637,0.23680000007152557,3.589440107345581
287,0.3522239923477173,2.769184112548828,0.24991999566555023,3.371328115463257
288,0.3516800105571747,2.911616086959839,0.23686400055885315,3.500159978866577
289,0.35651201009750366,2.7218880653381348,0.2495039999485016,3.327903985977173
290,0.36739200353622437,3.1451199054718018,0.2401919960975647,3.752703905105591
291,0.3819200098514557,2.7007040977478027,0.23900799453258514,3.321631908416748
292,0.3517119884490967,2.6262400150299072,0.3181439936161041,3.296096086502075
293,0.3641279935836792,2.8899199962615967,0.25171199440956116,3.5057599544525146
294,0.3516800105571747,2.6720640659332275,0.27859199047088623,3.3023359775543213
295,0.3517119884490967,3.2084479331970215,0.2879680097103119,3.848128080368042
296,0.3555839955806732,2.739743947982788,0.2385600060224533,3.333888053894043
297,0.35183998942375183,2.626879930496216,0.23747199773788452,3.2161920070648193
298,0.35846400260925293,2.5979840755462646,0.23766399919986725,3.1941120624542236
299,0.3519040048122406,2.6752638816833496,0.23676800727844238,3.2639360427856445
